[1634929200] LOG ROTATION: DAILY
[1634929200] LOG VERSION: 2.0
[1634929200] CURRENT HOST STATE: API-GW Server DR 172.23.20.35;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.73 ms
[1634929200] CURRENT HOST STATE: API-GW Server PROD 172.25.20.35;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.47 ms
[1634929200] CURRENT HOST STATE: API-GW-MYSQL DR 172.23.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.81 ms
[1634929200] CURRENT HOST STATE: API-GW-MYSQL PROD 172.25.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 20.03 ms
[1634929200] CURRENT HOST STATE: API-GW-MYSQL UAT 172.21.20.65;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.62 ms
[1634929200] CURRENT HOST STATE: API-Server DR 172.23.20.82;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.67 ms
[1634929200] CURRENT HOST STATE: API-Server PROD 172.25.20.82;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.36 ms
[1634929200] CURRENT HOST STATE: BOP Server DR 172.23.20.62;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1634929200] CURRENT HOST STATE: BOP Server PROD 172.25.20.62;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.35 ms
[1634929200] CURRENT HOST STATE: CDN-Server DR 172.23.20.77;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.98 ms
[1634929200] CURRENT HOST STATE: CDN-Server PROD 172.25.20.77;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.50 ms
[1634929200] CURRENT HOST STATE: CDN-Server UAT Server 172.21.20.52;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.34 ms
[1634929200] CURRENT HOST STATE: DB Server UAT 172.21.20.60;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.78 ms
[1634929200] CURRENT HOST STATE: DNS-Mail Server Prod 172.25.20.55;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.79 ms
[1634929200] CURRENT HOST STATE: ELK Server UAT 172.21.20.80;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.50 ms
[1634929200] CURRENT HOST STATE: EMI-Widget-Server-Prod 172.25.20.71;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.53 ms
[1634929200] CURRENT HOST STATE: Fortinet Firewall-PROD 172.25.20.90;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.11 ms
[1634929200] CURRENT HOST STATE: GIT Server DR 172.23.20.22;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.79 ms
[1634929200] CURRENT HOST STATE: IVR-Server-prod 172.25.20.44;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.35 ms
[1634929200] CURRENT HOST STATE: Jenkins Server DR 172.23.20.21;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.93 ms
[1634929200] CURRENT HOST STATE: MYSQL-DB Server DR 172.23.20.83;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.99 ms
[1634929200] CURRENT HOST STATE: MYSQL-DB Server PROD 172.25.20.83;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.64 ms
[1634929200] CURRENT HOST STATE: Middleware Server UAT 172.21.20.70;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.83 ms
[1634929200] CURRENT HOST STATE: Mongo-DB Server DR 172.23.20.42;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.62 ms
[1634929200] CURRENT HOST STATE: Mongo-DB Server PROD 172.25.20.42;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.51 ms
[1634929200] CURRENT HOST STATE: Nagios Server DR 172.23.20.50;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.10 ms
[1634929200] CURRENT HOST STATE: PBX-Server-Prod 172.25.20.74;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.18 ms
[1634929200] CURRENT HOST STATE: Payment Switch Server- UAT 172.21.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.37 ms
[1634929200] CURRENT HOST STATE: Payment-Switch-Srv-DR 172.23.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.75 ms
[1634929200] CURRENT HOST STATE: Payment-Switch-Srv-PROD 172.25.20.85;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.41 ms
[1634929200] CURRENT HOST STATE: TMS System 172.25.20.25;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.47 ms
[1634929200] CURRENT HOST STATE: Web Server UAT 172.21.20.40;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.84 ms
[1634929200] CURRENT HOST STATE: Windows DR 172.23.20.100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.79 ms
[1634929200] CURRENT HOST STATE: Windows Dev VM UAT 172.21.20.100;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.65 ms
[1634929200] CURRENT SERVICE STATE: EMI-Widget-Server-Prod 172.25.20.71;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 19.41 ms
[1634929200] CURRENT SERVICE STATE: EMI-Widget-Server-Prod 172.25.20.71;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 991 MB - Used: 464 MB - 46.83% used --- SWAP:::: Used: 11 MB - 0.15% used  :
[1634929200] CURRENT SERVICE STATE: EMI-Widget-Server-Prod 172.25.20.71;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 283
[1634929200] CURRENT SERVICE STATE: EMI-Widget-Server-Prod 172.25.20.71;Total Processes;OK;HARD;1;PROCS OK: 49 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=26.32% system=0.25%, iowait=0.00%, idle=73.43%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;Check Traffic;OK;HARD;1;RX Bytes:  4GB, TX Bytes: 54GB: RX Speed:  4Kbps, TX Speed:  4Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD Data Partition;OK;HARD;1;OK: /mnt: total 29.4GB, used 10.2GB (34.8%), free 17.7GB (60.1%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 2.9GB (39.7%), free 4.0GB (54.9%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 3.5GB (49.2%), free 3.3GB (45.5%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 271.0MB (3.7%), free 6.6GB (90.9%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 107.2MB (1.0%), free 10.0GB (93.7%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 52.2MB (1.4%), free 3.4GB (93.0%)
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd postfix crond nrpe
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.46 ms
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 3789 MB - Used: 3206 MB - 84.63% used --- SWAP:::: Used: 1456 MB - 19.09% used  :
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 429
[1634929200] CURRENT SERVICE STATE: GIT Server DR 172.23.20.22;Total Processes;OK;HARD;1;PROCS OK: 69 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Apache CPU and MEM Load;OK;HARD;1;OK /usr/sbin/httpd CPU: 0% MEM: 2.8% over 6 processes
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Asterisk CPU n MEM load;OK;HARD;1;OK /usr/sbin/asterisk CPU: .9% MEM: 3.3% over 1 processes
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=1.52% system=1.01%, iowait=0.00%, idle=97.47%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Check Traffic;OK;HARD;1;RX Bytes: 22GB, TX Bytes: 22GB: RX Speed:  4Kbps, TX Speed:  6Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 41.1MB (0.6%), free 6.8GB (94.1%)
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 3.2GB (44.5%), free 3.6GB (50.1%)
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 662.0MB (9.0%), free 6.2GB (85.7%)
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 129.8MB (1.2%), free 10.0GB (93.5%)
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 49.6MB (1.3%), free 3.4GB (93.1%)
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd asterisk crond httpd nrpe
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 19.62 ms
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;SIP Trunk Status Call Center;OK;HARD;1;OK: call-center
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;SIP Trunk Status PTCL;OK;HARD;1;OK: ptcl
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 1838 MB - Used: 255 MB - 13.92% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 148
[1634929200] CURRENT SERVICE STATE: IVR-Server-prod 172.25.20.44;Total Processes;OK;HARD;1;PROCS OK: 41 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Check Traffic;OK;HARD;1;RX Bytes: 61GB, TX Bytes: 46GB: RX Speed:  4Kbps, TX Speed: 17Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Current Users;OK;HARD;1;USERS OK - 2 users currently logged in
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD Data Partition;OK;HARD;1;OK: /mnt: total 98.3GB, used 44.9GB (45.7%), free 49.1GB (49.9%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 587.8MB (8.0%), free 6.2GB (86.7%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 2.0GB (27.4%), free 4.8GB (67.2%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 299.9MB (4.1%), free 6.5GB (90.6%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 93.1MB (0.8%), free 10.0GB (93.9%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 53.5MB (1.4%), free 3.4GB (93.0%)
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd postfix crond httpd nrpe
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;JAVA CPU and MEM Load;OK;HARD;1;OK /usr/lib/jvm/java-1.8.0/bin/java CPU: 1.4% MEM: 63.5% over 2 processes
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.67 ms
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 4797 MB - Used: 3423 MB - 71.35% used --- SWAP:::: Used: 551 MB - 7.23% used  :
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 433
[1634929200] CURRENT SERVICE STATE: Jenkins Server DR 172.23.20.21;Total Processes;OK;HARD;1;PROCS OK: 50 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.12% system=0.12%, iowait=0.00%, idle=99.75%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Check Traffic;OK;HARD;1;RX Bytes: 21GB, TX Bytes:  4GB: RX Speed:  4Kbps, TX Speed:  4Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;DataBase Sync Backup Status;WARNING;HARD;3;WARNING: File /var/log/sync/sync_DB-backup.log is 8238.22805555556 hours old, threhsold is <=1 hours.
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD Data Partition;WARNING;HARD;3;Warning: /mnt: total 147.4GB, used 122.2GB (82.9%>80%), free 17.7GB (12.0%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 34.7MB (0.5%), free 6.8GB (94.1%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 4.5GB (61.8%), free 2.4GB (32.8%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 630.1MB (8.5%), free 6.2GB (86.1%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 95.6MB (0.9%), free 10.0GB (93.8%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 51.0MB (1.4%), free 3.4GB (93.0%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd postfix crond mysql nrpe
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MYSQL CPU and MEM Load;OK;HARD;1;OK /usr/sbin/mysqld CPU: .3% MEM: 69.0% over 1 processes
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MYSQLD Performance;OK;HARD;1;MYSQL 8.0.22 OK
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql - Slave IO Running;CRITICAL;HARD;3;CRITICAL - 172.23.20.83 - Slave_IO_Running No
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql - Slave SQL Running;CRITICAL;HARD;3;CRITICAL - 172.23.20.83 - Slave_SQL_Running No
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql - Total Records Status;CRITICAL;HARD;3;Master: 41645493 Slave: 56611160
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;MySql -Service Running;OK;HARD;1;Uptime: 14900925  Threads: 2  Questions: 4069169  Slow queries: 0  Opens: 1445  Flush tables: 3  Open tables: 1366  Queries per second avg: 0.273
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 7820 MB - Used: 5584 MB - 71.41% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 222
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server DR 172.23.20.83;Total Processes;OK;HARD;1;PROCS OK: 67 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.12% system=0.12%, iowait=0.12%, idle=99.62%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Check Traffic;OK;HARD;1;RX Bytes: 570GB, TX Bytes:  3TB: RX Speed: 15Kbps, TX Speed: 23Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD Data Partition;OK;HARD;1;OK: /mnt: total 147.4GB, used 116.0GB (78.7%), free 23.9GB (16.2%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 34.7MB (0.5%), free 6.8GB (94.1%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 4.5GB (62.5%), free 2.3GB (32.2%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 626.8MB (8.5%), free 6.2GB (86.1%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 2.8GB (25.8%), free 7.4GB (68.9%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 49.6MB (1.3%), free 3.4GB (93.1%)
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd mysql crond nrpe
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;MYSQLD Performance;OK;HARD;1;MYSQL 8.0.22 OK
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;MYSQLD Total connections;OK;HARD;1;OK: 1/250
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;MySql -Service Running;OK;HARD;1;Uptime: 14328829  Threads: 26  Questions: 599930930  Slow queries: 34448  Opens: 8071  Flush tables: 5  Open tables: 3972  Queries per second avg: 41.868
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 19.61 ms
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 15884 MB - Used: 9045 MB - 56.94% used --- SWAP:::: Used: 493 MB - 6.47% used  :
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 233
[1634929200] CURRENT SERVICE STATE: MYSQL-DB Server PROD 172.25.20.83;Total Processes;OK;HARD;1;PROCS OK: 69 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Apache CPU n MEM load;OK;HARD;1;OK /usr/sbin/httpd CPU: 0% MEM: 1.9% over 11 processes
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.12% system=0.00%, iowait=0.00%, idle=99.88%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Check Traffic;OK;HARD;1;RX Bytes:  8GB, TX Bytes:  7GB: RX Speed:  3Kbps, TX Speed:  3Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD Data Partition;OK;HARD;1;OK: /var/www: total 9.7GB, used 36.0MB (0.4%), free 9.2GB (94.3%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD Home Partition;OK;HARD;1;OK: /home: total 7.2GB, used 147.7MB (2.0%), free 6.7GB (92.6%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD Root Partition;OK;HARD;1;OK: /: total 7.2GB, used 2.7GB (37.7%), free 4.1GB (56.9%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD TMP Partition;OK;HARD;1;OK: /tmp: total 3.6GB, used 21.0MB (0.6%), free 3.4GB (93.8%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD VAR Partition;OK;HARD;1;OK: /var: total 7.2GB, used 1.0GB (14.3%), free 5.8GB (80.3%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD VAR/LOG Partition;OK;HARD;1;OK: /var/log: total 10.7GB, used 347.9MB (3.2%), free 9.8GB (91.5%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;HD VAR/LOG/AUDIT Partition;OK;HARD;1;OK: /var/log/audit: total 3.6GB, used 52.1MB (1.4%), free 3.4GB (93.0%)
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Important TCP Services Status;OK;HARD;1;OK - All Services are running! sshd mongod postfix crond httpd nrpe
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;MONGO CPU and MEM Load;OK;HARD;1;OK /usr/bin/mongod CPU: .5% MEM: .8% over 1 processes
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 19.51 ms
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Swap plus RAM;OK;HARD;1;OK MEMORY:::: Total: 15884 MB - Used: 554 MB - 3.49% used --- SWAP:::: Used: 0 MB - 0.00% used  :
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;TCP and UDP Connections;OK;HARD;1;SOCKET USAGE  OK : used 254
[1634929200] CURRENT SERVICE STATE: Middleware Server UAT 172.21.20.70;Total Processes;OK;HARD;1;PROCS OK: 87 processes with STATE = RSZDT
[1634929200] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Apache CPU n MEM load;OK;HARD;1;OK  CPU: 0.0% MEM: 0.0% over 0 processes
[1634929200] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;CPU Stats;OK;HARD;1;CPU STATISTICS OK : user=0.12% system=0.00%, iowait=0.00%, idle=99.88%, nice=0.00%, steal=0.00%
[1634929200] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Check Traffic;OK;HARD;1;RX Bytes: 10GB, TX Bytes: 10GB: RX Speed:  6Kbps, TX Speed:  5Kbps: OK bandwidth utilization
[1634929200] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1634929200] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;Disk I/O;OK;HARD;1;DISK IO OK
[1634929200] CURRENT SERVICE STATE: Mongo-DB Server DR 172.23.20.42;HD Data Partition;OK;HARD;1;OK: /mnt: total 99.9GB, used 591.6MB (0.6%), free 99.3GB (99.4%)
